tx	gene_id	control_rep1	control_rep2	control_rep3	treatment_rep1	treatment_rep2	treatment_rep3
ENST00000487909	ENSG00000159256	3881.022	3881.098	3881.037	3881.128	3881.043	3880.982
ENST00000485933	ENSG00000159256	167.025	167.099	167.039	167.13	167.044	166.984
ENST00000485299	ENSG00000159256	437.022	437.098	437.037	437.128	437.043	436.982
ENST00000484028	ENSG00000159256	438.022	438.098	438.037	438.128	438.043	437.982
ENST00000546482	ENSG00000159256	778.022	778.098	778.037	778.128	778.043	777.982
ENST00000549948	ENSG00000159256	684.022	684.098	684.037	684.128	684.043	683.982
ENST00000551788	ENSG00000159256	617.022	617.098	617.037	617.128	617.043	616.982
ENST00000551367	ENSG00000159256	263.024	263.099	263.038	263.13	263.044	262.983
ENST00000552581	ENSG00000159256	625.022	625.098	625.037	625.128	625.043	624.982
ENST00000547657	ENSG00000159256	500.022	500.098	500.037	500.128	500.043	499.982
ENST00000314103	ENSG00000159259	4230.022	4230.098	4230.037	4230.128	4230.043	4229.982
ENST00000480486	ENSG00000159259	902.022	902.098	902.037	902.128	902.043	901.982
ENST00000481458	ENSG00000159259	291.023	291.098	291.038	291.129	291.043	290.983
ENST00000399139	ENSG00000159261	981.022	981.098	981.037	981.128	981.043	980.982
ENST00000399137	ENSG00000159261	1692.022	1692.098	1692.037	1692.128	1692.043	1691.982
ENST00000399135	ENSG00000159261	1502.022	1502.098	1502.037	1502.128	1502.043	1501.982
ENST00000399136	ENSG00000159261	1080.022	1080.098	1080.037	1080.128	1080.043	1079.982
ENST00000342108	ENSG00000159261	1203.022	1203.098	1203.037	1203.128	1203.043	1202.982
ENST00000478313	ENSG00000159261	289.023	289.098	289.038	289.129	289.043	288.983
ENST00000460783	ENSG00000159263	1985.022	1985.098	1985.037	1985.128	1985.043	1984.982
ENST00000481185	ENSG00000159263	3115.022	3115.098	3115.037	3115.128	3115.043	3114.982
ENST00000290399	ENSG00000159263	4192.022	4192.098	4192.037	4192.128	4192.043	4191.982
ENST00000431229	ENSG00000159263	1215.022	1215.098	1215.037	1215.128	1215.043	1214.982
ENST00000483178	ENSG00000159263	574.022	574.098	574.037	574.128	574.043	573.982
ENST00000612277	ENSG00000159267	5862.022	5862.098	5862.037	5862.128	5862.043	5861.982
ENST00000336648	ENSG00000159267	5760.022	5760.098	5760.037	5760.128	5760.043	5759.982
ENST00000399120	ENSG00000159267	6216.022	6216.098	6216.037	6216.128	6216.043	6215.982
ENST00000482273	ENSG00000159267	479.022	479.098	479.037	479.128	479.043	478.982
ENST00000448340	ENSG00000159267	530.022	530.098	530.037	530.128	530.043	529.982
ENST00000419461	ENSG00000159267	452.022	452.098	452.037	452.128	452.043	451.982
ENST00000427746	ENSG00000159267	416.022	416.098	416.037	416.128	416.043	415.982
ENST00000485272	ENSG00000183145	1755.022	1755.098	1755.037	1755.128	1755.043	1754.982
ENST00000490393	ENSG00000183145	1635.022	1635.098	1635.037	1635.128	1635.043	1634.982
ENST00000329553	ENSG00000183145	1985.022	1985.098	1985.037	1985.128	1985.043	1984.982
ENST00000360525	ENSG00000185808	6748.022	6748.098	6748.037	6748.128	6748.043	6747.982
ENST00000464265	ENSG00000185808	3187.022	3187.098	3187.037	3187.128	3187.043	3186.982
ENST00000329667	ENSG00000185808	312.023	312.098	312.037	312.128	312.043	311.982
ENST00000399102	ENSG00000185808	438.022	438.098	438.037	438.128	438.043	437.982
ENST00000399103	ENSG00000185808	406.022	406.098	406.037	406.128	406.043	405.982
ENST00000399098	ENSG00000185808	722.022	722.098	722.037	722.128	722.043	721.982
ENST00000479152	ENSG00000185808	398.022	398.098	398.037	398.128	398.043	397.982
ENST00000430792	ENSG00000185808	553.022	553.098	553.037	553.128	553.043	552.982
ENST00000492275	ENSG00000182670	519.022	519.098	519.037	519.128	519.043	518.982
ENST00000418766	ENSG00000182670	3521.022	3521.098	3521.037	3521.128	3521.043	3520.982
ENST00000485402	ENSG00000182670	3376.022	3376.098	3376.037	3376.128	3376.043	3375.982
ENST00000450533	ENSG00000182670	2201.022	2201.098	2201.037	2201.128	2201.043	2200.982
ENST00000438055	ENSG00000182670	3356.022	3356.098	3356.037	3356.128	3356.043	3355.982
ENST00000355666	ENSG00000182670	7462.022	7462.098	7462.037	7462.128	7462.043	7461.982
ENST00000463216	ENSG00000182670	592.022	592.098	592.037	592.128	592.043	591.982
ENST00000481605	ENSG00000182670	1290.022	1290.098	1290.037	1290.128	1290.043	1289.982
ENST00000494243	ENSG00000182670	611.022	611.098	611.037	611.128	611.043	610.982
ENST00000540756	ENSG00000182670	1775.022	1775.098	1775.037	1775.128	1775.043	1774.982
ENST00000399010	ENSG00000182670	1865.022	1865.098	1865.037	1865.128	1865.043	1864.982
ENST00000399017	ENSG00000182670	10113.022	10113.098	10113.037	10113.128	10113.043	10112.982
ENST00000484047	ENSG00000182670	1672.022	1672.098	1672.037	1672.128	1672.043	1671.982
ENST00000354749	ENSG00000182670	8834.022	8834.098	8834.037	8834.128	8834.043	8833.982
ENST00000479930	ENSG00000182670	8748.022	8748.098	8748.037	8748.128	8748.043	8747.982
ENST00000460328	ENSG00000182670	323.023	323.098	323.037	323.128	323.043	322.982
ENST00000491952	ENSG00000182670	18.71	18.703	18.651	18.6	18.669	18.523
ENST00000476784	ENSG00000182670	7175.022	7175.098	7175.037	7175.128	7175.043	7174.982
ENST00000414818	ENSG00000182670	581.022	581.098	581.037	581.128	581.043	580.982
ENST00000411496	ENSG00000182670	643.022	643.098	643.037	643.128	643.043	642.982
ENST00000487711	ENSG00000182670	675.022	675.098	675.037	675.128	675.043	674.982
ENST00000472398	ENSG00000182670	2055.022	2055.098	2055.037	2055.128	2055.043	2054.982
ENST00000469939	ENSG00000182670	489.022	489.098	489.037	489.128	489.043	488.982
ENST00000428693	ENSG00000182670	749.022	749.098	749.037	749.128	749.043	748.982
ENST00000488522	ENSG00000182670	603.022	603.098	603.037	603.128	603.043	602.982
ENST00000497493	ENSG00000157538	5398.022	5398.098	5398.037	5398.128	5398.043	5397.982
ENST00000309117	ENSG00000157538	3006.022	3006.098	3006.037	3006.128	3006.043	3005.982
ENST00000399000	ENSG00000157538	4148.022	4148.098	4148.037	4148.128	4148.043	4147.982
ENST00000399001	ENSG00000157538	571.022	571.098	571.037	571.128	571.043	570.982
ENST00000476950	ENSG00000157538	687.022	687.098	687.037	687.128	687.043	686.982
ENST00000488368	ENSG00000157538	763.022	763.098	763.037	763.128	763.043	762.982
ENST00000398998	ENSG00000157538	738.022	738.098	738.037	738.128	738.043	737.982
ENST00000495858	ENSG00000157538	305.023	305.098	305.037	305.129	305.043	304.982
ENST00000480452	ENSG00000157538	276.024	276.098	276.038	276.13	276.044	275.983
ENST00000475009	ENSG00000157538	465.022	465.098	465.037	465.128	465.043	464.982
ENST00000492514	ENSG00000157538	68.261	68.328	68.268	68.354	68.287	68.214
ENST00000462467	ENSG00000157538	968.022	968.098	968.037	968.128	968.043	967.982
ENST00000498789	ENSG00000157538	709.022	709.098	709.037	709.128	709.043	708.982
ENST00000646523	ENSG00000157540	1903.022	1903.098	1903.037	1903.128	1903.043	1902.982
ENST00000647425	ENSG00000157540	2487.022	2487.098	2487.037	2487.128	2487.043	2486.982
ENST00000647504	ENSG00000157540	5341.022	5341.098	5341.037	5341.128	5341.043	5340.982
ENST00000644942	ENSG00000157540	2887.022	2887.098	2887.037	2887.128	2887.043	2886.982
ENST00000647188	ENSG00000157540	2590.022	2590.098	2590.037	2590.128	2590.043	2589.982
ENST00000338785	ENSG00000157540	5268.022	5268.098	5268.037	5268.128	5268.043	5267.982
ENST00000643624	ENSG00000157540	2631.022	2631.098	2631.037	2631.128	2631.043	2630.982
ENST00000643551	ENSG00000157540	275.024	275.098	275.038	275.13	275.044	274.983
ENST00000426672	ENSG00000157540	443.022	443.098	443.037	443.128	443.043	442.982
ENST00000398960	ENSG00000157540	2532.022	2532.098	2532.037	2532.128	2532.043	2531.982
ENST00000339659	ENSG00000157540	6357.022	6357.098	6357.037	6357.128	6357.043	6356.982
ENST00000646548	ENSG00000157540	17312.022	17312.098	17312.037	17312.128	17312.043	17311.982
ENST00000455097	ENSG00000157540	114.025	114.1	114.039	114.13	114.044	113.985
ENST00000643854	ENSG00000157540	1206.022	1206.098	1206.037	1206.128	1206.043	1205.982
ENST00000645424	ENSG00000157540	1404.022	1404.098	1404.037	1404.128	1404.043	1403.982
ENST00000642309	ENSG00000157540	1459.022	1459.098	1459.037	1459.128	1459.043	1458.982
ENST00000645774	ENSG00000157540	1514.022	1514.098	1514.037	1514.128	1514.043	1513.982
ENST00000398956	ENSG00000157540	1340.022	1340.098	1340.037	1340.128	1340.043	1339.982
ENST00000462274	ENSG00000157540	983.022	983.098	983.037	983.128	983.043	982.982
ENST00000643355	ENSG00000157540	1616.022	1616.098	1616.037	1616.128	1616.043	1615.982
ENST00000643808	ENSG00000157540	867.022	867.098	867.037	867.128	867.043	866.982
ENST00000644367	ENSG00000157540	546.022	546.098	546.037	546.128	546.043	545.982
ENST00000646224	ENSG00000157540	1485.022	1485.098	1485.037	1485.128	1485.043	1484.982
ENST00000646351	ENSG00000157540	4293.022	4293.098	4293.037	4293.128	4293.043	4292.982
ENST00000609713	ENSG00000157542	19395.022	19395.098	19395.037	19395.128	19395.043	19394.982
ENST00000645093	ENSG00000157542	2969.022	2969.098	2969.037	2969.128	2969.043	2968.982
ENST00000472602	ENSG00000157551	516.022	516.098	516.037	516.128	516.043	515.982
ENST00000549158	ENSG00000157551	376.022	376.098	376.037	376.128	376.043	375.982
ENST00000549805	ENSG00000157551	490.022	490.098	490.037	490.128	490.043	489.982
ENST00000547341	ENSG00000157551	345.022	345.098	345.037	345.128	345.043	344.982
ENST00000549932	ENSG00000157551	305.023	305.098	305.037	305.129	305.043	304.982
ENST00000547595	ENSG00000157551	63.431	63.494	63.443	63.511	63.461	63.377
ENST00000548700	ENSG00000157551	54.992	55.029	54.989	55.045	55.014	54.915
ENST00000551422	ENSG00000157551	163.025	163.099	163.039	163.13	163.044	162.984
ENST00000613499	ENSG00000157551	2799.022	2799.098	2799.037	2799.128	2799.043	2798.982
ENST00000612702	ENSG00000157551	2796.022	2796.098	2796.037	2796.128	2796.043	2795.982
ENST00000398925	ENSG00000157551	282.024	282.098	282.038	282.13	282.043	281.983
ENST00000398928	ENSG00000157551	465.022	465.098	465.037	465.128	465.043	464.982
ENST00000328656	ENSG00000157551	8149.022	8149.098	8149.037	8149.128	8149.043	8148.982
ENST00000443341	ENSG00000157551	461.022	461.098	461.037	461.128	461.043	460.982
ENST00000417042	ENSG00000157551	477.022	477.098	477.037	477.128	477.043	476.982
ENST00000398938	ENSG00000157551	2333.022	2333.098	2333.037	2333.128	2333.043	2332.982
ENST00000398932	ENSG00000157551	2497.022	2497.098	2497.037	2497.128	2497.043	2496.982
ENST00000438657	ENSG00000157551	865.022	865.098	865.037	865.128	865.043	864.982
ENST00000398934	ENSG00000157551	2565.022	2565.098	2565.037	2565.128	2565.043	2564.982
ENST00000398930	ENSG00000157551	2664.022	2664.098	2664.037	2664.128	2664.043	2663.982
ENST00000398927	ENSG00000157551	415.022	415.098	415.037	415.128	415.043	414.982
ENST00000419868	ENSG00000157551	271.024	271.099	271.038	271.13	271.044	270.983
ENST00000398905	ENSG00000157554	4556.022	4556.098	4556.037	4556.128	4556.043	4555.982
ENST00000398907	ENSG00000157554	4559.022	4559.098	4559.037	4559.128	4559.043	4558.982
ENST00000288319	ENSG00000157554	4669.022	4669.098	4669.037	4669.128	4669.043	4668.982
ENST00000398897	ENSG00000157554	4401.022	4401.098	4401.037	4401.128	4401.043	4400.982
ENST00000398911	ENSG00000157554	4664.022	4664.098	4664.037	4664.128	4664.043	4663.982
ENST00000417133	ENSG00000157554	4773.022	4773.098	4773.037	4773.128	4773.043	4772.982
ENST00000398910	ENSG00000157554	4704.022	4704.098	4704.037	4704.128	4704.043	4703.982
ENST00000442448	ENSG00000157554	4784.022	4784.098	4784.037	4784.128	4784.043	4783.982
ENST00000453032	ENSG00000157554	1345.022	1345.098	1345.037	1345.128	1345.043	1344.982
ENST00000398919	ENSG00000157554	1618.022	1618.098	1618.037	1618.128	1618.043	1617.982
ENST00000481609	ENSG00000157554	720.022	720.098	720.037	720.128	720.043	719.982
ENST00000492833	ENSG00000157554	688.022	688.098	688.037	688.128	688.043	687.982
ENST00000429727	ENSG00000157554	802.022	802.098	802.037	802.128	802.043	801.982
ENST00000468474	ENSG00000157554	1204.022	1204.098	1204.037	1204.128	1204.043	1203.982
ENST00000473107	ENSG00000157554	310.023	310.098	310.037	310.128	310.043	309.982
ENST00000485493	ENSG00000157554	1376.022	1376.098	1376.037	1376.128	1376.043	1375.982
ENST00000360214	ENSG00000157557	3686.022	3686.098	3686.037	3686.128	3686.043	3685.982
ENST00000360938	ENSG00000157557	3516.022	3516.098	3516.037	3516.128	3516.043	3515.982
ENST00000432278	ENSG00000157557	783.022	783.098	783.037	783.128	783.043	782.982
ENST00000456966	ENSG00000157557	722.022	722.098	722.037	722.128	722.043	721.982
ENST00000331573	ENSG00000183527	1904.022	1904.098	1904.037	1904.128	1904.043	1903.982
ENST00000481921	ENSG00000183527	466.022	466.098	466.037	466.128	466.043	465.982
ENST00000411828	ENSG00000183527	709.022	709.098	709.037	709.128	709.043	708.982
ENST00000431628	ENSG00000183527	510.022	510.098	510.037	510.128	510.043	509.982
ENST00000380900	ENSG00000183527	657.022	657.098	657.037	657.128	657.043	656.982
ENST00000333229	ENSG00000185658	9891.022	9891.098	9891.037	9891.128	9891.043	9890.982
ENST00000446924	ENSG00000185658	4740.022	4740.098	4740.037	4740.128	4740.043	4739.982
ENST00000342449	ENSG00000185658	12679.022	12679.098	12679.037	12679.128	12679.043	12678.982
ENST00000380800	ENSG00000185658	7355.022	7355.098	7355.037	7355.128	7355.043	7354.982
ENST00000491564	ENSG00000185658	272.024	272.099	272.038	272.13	272.044	271.983
ENST00000424441	ENSG00000185658	1106.022	1106.098	1106.037	1106.128	1106.043	1105.982
ENST00000473813	ENSG00000185658	694.022	694.098	694.037	694.128	694.043	693.982
ENST00000445668	ENSG00000185658	1343.022	1343.098	1343.037	1343.128	1343.043	1342.982
ENST00000430093	ENSG00000185658	1406.022	1406.098	1406.037	1406.128	1406.043	1405.982
ENST00000445245	ENSG00000185658	1432.022	1432.098	1432.037	1432.128	1432.043	1431.982
ENST00000455867	ENSG00000185658	1394.022	1394.098	1394.037	1394.128	1394.043	1393.982
ENST00000412604	ENSG00000185658	1506.022	1506.098	1506.037	1506.128	1506.043	1505.982
ENST00000496759	ENSG00000185658	127.025	127.1	127.039	127.13	127.044	126.984
ENST00000341322	ENSG00000185658	2245.022	2245.098	2245.037	2245.128	2245.043	2244.982
ENST00000470108	ENSG00000185658	926.022	926.098	926.037	926.128	926.043	925.982
ENST00000484090	ENSG00000185658	179.025	179.099	179.039	179.13	179.044	178.984
ENST00000288344	ENSG00000205581	1053.022	1053.098	1053.037	1053.128	1053.043	1052.982
ENST00000486741	ENSG00000205581	4049.022	4049.098	4049.037	4049.128	4049.043	4048.982
ENST00000431390	ENSG00000205581	1302.022	1302.098	1302.037	1302.128	1302.043	1301.982
ENST00000380749	ENSG00000205581	1133.022	1133.098	1133.037	1133.128	1133.043	1132.982
ENST00000492280	ENSG00000205581	2457.022	2457.098	2457.037	2457.128	2457.043	2456.982
ENST00000436324	ENSG00000205581	795.022	795.098	795.037	795.128	795.043	794.982
ENST00000380748	ENSG00000205581	579.022	579.098	579.037	579.128	579.043	578.982
ENST00000419378	ENSG00000205581	600.022	600.098	600.037	600.128	600.043	599.982
ENST00000489072	ENSG00000205581	764.022	764.098	764.037	764.128	764.043	763.982
ENST00000482192	ENSG00000205581	543.022	543.098	543.037	543.128	543.043	542.982
ENST00000380747	ENSG00000205581	459.022	459.098	459.037	459.128	459.043	458.982
ENST00000485550	ENSG00000205581	495.022	495.098	495.037	495.128	495.043	494.982
ENST00000490032	ENSG00000205581	155.025	155.099	155.039	155.13	155.044	154.984
ENST00000443046	ENSG00000205581	573.022	573.098	573.037	573.128	573.043	572.982
ENST00000464078	ENSG00000205581	258.024	258.099	258.038	258.13	258.044	257.983
ENST00000491183	ENSG00000205581	277.024	277.098	277.038	277.13	277.043	276.983
ENST00000479586	ENSG00000205581	591.022	591.098	591.037	591.128	591.043	590.982
ENST00000471260	ENSG00000205581	365.022	365.098	365.037	365.128	365.043	364.982
ENST00000482733	ENSG00000205581	451.022	451.098	451.037	451.128	451.043	450.982
ENST00000463631	ENSG00000205581	333.023	333.098	333.037	333.128	333.043	332.982
ENST00000415847	ENSG00000182093	928.022	928.098	928.037	928.128	928.043	927.982
ENST00000647678	ENSG00000182093	1187.022	1187.098	1187.037	1187.128	1187.043	1186.982
ENST00000650376	ENSG00000182093	1177.022	1177.098	1177.037	1177.128	1177.043	1176.982
ENST00000333781	ENSG00000182093	1366.022	1366.098	1366.037	1366.128	1366.043	1365.982
ENST00000649170	ENSG00000182093	1284.022	1284.098	1284.037	1284.128	1284.043	1283.982
ENST00000623703	ENSG00000182093	1142.022	1142.098	1142.037	1142.128	1142.043	1141.982
ENST00000647911	ENSG00000182093	2005.022	2005.098	2005.037	2005.128	2005.043	2004.982
ENST00000649100	ENSG00000182093	2897.022	2897.098	2897.037	2897.128	2897.043	2896.982
ENST00000487869	ENSG00000182093	287.023	287.098	287.038	287.129	287.043	286.983
ENST00000471468	ENSG00000182093	331.023	331.098	331.037	331.128	331.043	330.982
ENST00000649224	ENSG00000182093	1042.022	1042.098	1042.037	1042.128	1042.043	1041.982
ENST00000398753	ENSG00000182093	449.022	449.098	449.037	449.128	449.043	448.982
ENST00000649822	ENSG00000182093	1187.022	1187.098	1187.037	1187.128	1187.043	1186.982
ENST00000442773	ENSG00000182093	291.023	291.098	291.038	291.129	291.043	290.983
ENST00000380713	ENSG00000182093	518.022	518.098	518.037	518.128	518.043	517.982
ENST00000380708	ENSG00000182093	1214.022	1214.098	1214.037	1214.128	1214.043	1213.982
ENST00000466787	ENSG00000182093	1166.022	1166.098	1166.037	1166.128	1166.043	1165.982
ENST00000649499	ENSG00000182093	1779.022	1779.098	1779.037	1779.128	1779.043	1778.982
ENST00000650208	ENSG00000182093	673.022	673.098	673.037	673.128	673.043	672.982
ENST00000490860	ENSG00000182093	374.022	374.098	374.037	374.128	374.043	373.982
ENST00000478273	ENSG00000182093	116.025	116.1	116.039	116.13	116.044	115.985
ENST00000648495	ENSG00000182093	1843.022	1843.098	1843.037	1843.128	1843.043	1842.982
ENST00000476914	ENSG00000182093	211.025	211.099	211.039	211.13	211.044	210.984
ENST00000480690	ENSG00000182093	71.192	71.268	71.203	71.293	71.221	71.146
ENST00000647779	ENSG00000285815	1078.022	1078.098	1078.037	1078.128	1078.043	1077.982
ENST00000648253	ENSG00000285815	1675.022	1675.098	1675.037	1675.128	1675.043	1674.982
ENST00000380671	ENSG00000157578	1830.022	1830.098	1830.037	1830.128	1830.043	1829.982
ENST00000288350	ENSG00000157578	2166.022	2166.098	2166.037	2166.128	2166.043	2165.982
ENST00000358268	ENSG00000157578	2314.022	2314.098	2314.037	2314.128	2314.043	2313.982
ENST00000495240	ENSG00000157578	722.022	722.098	722.037	722.128	722.043	721.982
ENST00000484878	ENSG00000157578	425.022	425.098	425.037	425.128	425.043	424.982
ENST00000485895	ENSG00000157578	2301.022	2301.098	2301.037	2301.128	2301.043	2300.982
ENST00000491625	ENSG00000157578	1058.022	1058.098	1058.037	1058.128	1058.043	1057.982
ENST00000459939	ENSG00000157578	525.022	525.098	525.037	525.128	525.043	524.982
ENST00000490184	ENSG00000157578	603.022	603.098	603.037	603.128	603.043	602.982
ENST00000418018	ENSG00000157578	635.022	635.098	635.037	635.128	635.043	634.982
ENST00000466954	ENSG00000157578	559.022	559.098	559.037	559.128	559.043	558.982
ENST00000448288	ENSG00000157578	554.022	554.098	554.037	554.128	554.043	553.982
ENST00000434281	ENSG00000157578	273.024	273.099	273.038	273.13	273.044	272.983
ENST00000438404	ENSG00000157578	599.022	599.098	599.037	599.128	599.043	598.982
ENST00000411566	ENSG00000157578	558.022	558.098	558.037	558.128	558.043	557.982
ENST00000468009	ENSG00000157578	366.022	366.098	366.037	366.128	366.043	365.982
ENST00000415863	ENSG00000157578	456.022	456.098	456.037	456.128	456.043	455.982
ENST00000426783	ENSG00000157578	440.022	440.098	440.037	440.128	440.043	439.982
ENST00000456017	ENSG00000157578	362.022	362.098	362.037	362.128	362.043	361.982
ENST00000451131	ENSG00000157578	407.022	407.098	407.037	407.128	407.043	406.982
ENST00000480612	ENSG00000157578	522.022	522.098	522.037	522.128	522.043	521.982
ENST00000380637	ENSG00000185437	764.022	764.098	764.037	764.128	764.043	763.982
ENST00000380634	ENSG00000185437	566.022	566.098	566.037	566.128	566.043	565.982
ENST00000458295	ENSG00000185437	562.022	562.098	562.037	562.128	562.043	561.982
ENST00000440288	ENSG00000185437	335.022	335.098	335.037	335.128	335.043	334.982
ENST00000380631	ENSG00000185437	530.022	530.098	530.037	530.128	530.043	529.982
ENST00000333634	ENSG00000185437	1001.022	1001.098	1001.037	1001.128	1001.043	1000.982
ENST00000452550	ENSG00000185437	615.022	615.098	615.037	615.128	615.043	614.982
ENST00000423596	ENSG00000185437	18.368	18.372	18.315	18.255	18.328	18.197
ENST00000447939	ENSG00000185437	262.024	262.099	262.038	262.13	262.044	261.983
ENST00000380620	ENSG00000183778	12920.022	12920.098	12920.037	12920.128	12920.043	12919.982
ENST00000475838	ENSG00000183778	408.022	408.098	408.037	408.128	408.043	407.982
ENST00000615480	ENSG00000183778	2367.022	2367.098	2367.037	2367.128	2367.043	2366.982
ENST00000380618	ENSG00000183778	2513.022	2513.098	2513.037	2513.128	2513.043	2512.982
ENST00000343118	ENSG00000183778	2356.022	2356.098	2356.037	2356.128	2356.043	2355.982
ENST00000398714	ENSG00000183778	2091.022	2091.098	2091.037	2091.128	2091.043	2090.982
ENST00000380588	ENSG00000183067	1816.022	1816.098	1816.037	1816.128	1816.043	1815.982
ENST00000479378	ENSG00000183067	812.022	812.098	812.037	812.128	812.043	811.982
ENST00000459922	ENSG00000183067	474.022	474.098	474.037	474.128	474.043	473.982
ENST00000328619	ENSG00000183036	410.022	410.098	410.037	410.128	410.043	409.982
ENST00000462224	ENSG00000183036	433.022	433.098	433.037	433.128	433.043	432.982
ENST00000468717	ENSG00000183036	456.022	456.098	456.037	456.128	456.043	455.982
ENST00000467565	ENSG00000183036	337.022	337.098	337.037	337.128	337.043	336.982
ENST00000400454	ENSG00000171587	8302.022	8302.098	8302.037	8302.128	8302.043	8301.982
ENST00000617870	ENSG00000171587	5926.022	5926.098	5926.037	5926.128	5926.043	5925.982
ENST00000404019	ENSG00000171587	5124.022	5124.098	5124.037	5124.128	5124.043	5123.982
ENST00000330333	ENSG00000182240	2743.022	2743.098	2743.037	2743.128	2743.043	2742.982
ENST00000328735	ENSG00000182240	2574.022	2574.098	2574.037	2574.128	2574.043	2573.982
ENST00000347667	ENSG00000182240	8514.022	8514.098	8514.037	8514.128	8514.043	8513.982
ENST00000470864	ENSG00000182240	297.023	297.098	297.037	297.129	297.043	296.983
ENST00000487994	ENSG00000182240	744.022	744.098	744.037	744.128	744.043	743.982
ENST00000491838	ENSG00000182240	593.022	593.098	593.037	593.128	593.043	592.982
ENST00000466122	ENSG00000182240	1985.022	1985.098	1985.037	1985.128	1985.043	1984.982
ENST00000465326	ENSG00000182240	689.022	689.098	689.037	689.128	689.043	688.982
ENST00000463674	ENSG00000182240	763.022	763.098	763.037	763.128	763.043	762.982
ENST00000475618	ENSG00000182240	13.693	13.704	13.658	13.702	13.777	13.571
ENST00000479810	ENSG00000183844	2492.022	2492.098	2492.037	2492.128	2492.043	2491.982
ENST00000518236	ENSG00000183844	802.022	802.098	802.037	802.128	802.043	801.982
ENST00000357985	ENSG00000183844	838.022	838.098	838.037	838.128	838.043	837.982
ENST00000398652	ENSG00000183844	875.022	875.098	875.037	875.128	875.043	874.982
ENST00000398647	ENSG00000183844	614.022	614.098	614.037	614.128	614.043	613.982
ENST00000398646	ENSG00000183844	776.022	776.098	776.037	776.128	776.043	775.982
ENST00000330714	ENSG00000183486	2792.022	2792.098	2792.037	2792.128	2792.043	2791.982
ENST00000436410	ENSG00000183486	332.023	332.098	332.037	332.128	332.043	331.982
ENST00000435611	ENSG00000183486	368.022	368.098	368.037	368.128	368.043	367.982
ENST00000494252	ENSG00000183486	190.025	190.099	190.039	190.13	190.044	189.984
ENST00000495892	ENSG00000183486	3814.022	3814.098	3814.037	3814.128	3814.043	3813.982
ENST00000416447	ENSG00000183486	593.022	593.098	593.037	593.128	593.043	592.982
ENST00000418103	ENSG00000183486	354.022	354.098	354.037	354.128	354.043	353.982
ENST00000482953	ENSG00000183486	3345.022	3345.098	3345.037	3345.128	3345.043	3344.982
ENST00000496774	ENSG00000183486	577.022	577.098	577.037	577.128	577.043	576.982
ENST00000493753	ENSG00000183486	505.022	505.098	505.037	505.128	505.043	504.982
ENST00000481838	ENSG00000183486	312.023	312.098	312.037	312.128	312.043	311.982
ENST00000474368	ENSG00000183486	2621.022	2621.098	2621.037	2621.128	2621.043	2620.982
ENST00000398632	ENSG00000183486	1961.022	1961.098	1961.037	1961.128	1961.043	1960.982
ENST00000490220	ENSG00000157601	512.022	512.098	512.037	512.128	512.043	511.982
ENST00000468506	ENSG00000157601	502.022	502.098	502.037	502.128	502.043	501.982
ENST00000398600	ENSG00000157601	3220.022	3220.098	3220.037	3220.128	3220.043	3219.982
ENST00000413778	ENSG00000157601	637.022	637.098	637.037	637.128	637.043	636.982
ENST00000419044	ENSG00000157601	266.024	266.099	266.038	266.13	266.044	265.983
ENST00000455164	ENSG00000157601	2560.022	2560.098	2560.037	2560.128	2560.043	2559.982
ENST00000398598	ENSG00000157601	2600.022	2600.098	2600.037	2600.128	2600.043	2599.982
ENST00000424365	ENSG00000157601	655.022	655.098	655.037	655.128	655.043	654.982
ENST00000484465	ENSG00000157601	138.025	138.099	138.039	138.13	138.044	137.984
ENST00000417963	ENSG00000157601	622.022	622.098	622.037	622.128	622.043	621.982
ENST00000441677	ENSG00000157601	333.023	333.098	333.037	333.128	333.043	332.982
ENST00000478268	ENSG00000157601	2935.022	2935.098	2935.037	2935.128	2935.043	2934.982
ENST00000427464	ENSG00000157601	36.124	36.147	36.089	36.099	36.084	36.015
ENST00000288383	ENSG00000157601	2483.022	2483.098	2483.037	2483.128	2483.043	2482.982
ENST00000619682	ENSG00000157601	1730.022	1730.098	1730.037	1730.128	1730.043	1729.982
ENST00000467510	ENSG00000157601	177.025	177.099	177.039	177.13	177.044	176.984
ENST00000486275	ENSG00000157601	642.022	642.098	642.037	642.128	642.043	641.982
ENST00000491110	ENSG00000157601	266.024	266.099	266.038	266.13	266.044	265.983
ENST00000332149	ENSG00000184012	2955.022	2955.098	2955.037	2955.128	2955.043	2954.982
ENST00000398585	ENSG00000184012	2990.022	2990.098	2990.037	2990.128	2990.043	2989.982
ENST00000488556	ENSG00000184012	383.022	383.098	383.037	383.128	383.043	382.982
ENST00000458356	ENSG00000184012	1451.022	1451.098	1451.037	1451.128	1451.043	1450.982
ENST00000454499	ENSG00000184012	1651.022	1651.098	1651.037	1651.128	1651.043	1650.982
ENST00000469395	ENSG00000184012	313.023	313.098	313.037	313.128	313.043	312.982
ENST00000424093	ENSG00000184012	476.022	476.098	476.037	476.128	476.043	475.982
ENST00000497881	ENSG00000184012	1458.022	1458.098	1458.037	1458.128	1458.043	1457.982
ENST00000463138	ENSG00000184012	11.4	11.495	11.436	11.435	11.49	11.356
ENST00000455813	ENSG00000184012	204.025	204.099	204.039	204.13	204.044	203.984
ENST00000489201	ENSG00000184012	294.023	294.098	294.038	294.129	294.043	293.983
